date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:44	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:43%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_rounded/btnPrevious.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:44	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:43%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/sprite.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/sprite.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:44	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:44%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/contentPattern.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:45	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:44%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/btnNext.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/btnNext.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:45	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:44%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/btnPrevious.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:45	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:44%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/loader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_rounded/loader.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:45	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:44%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/loader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/loader.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:45	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:45%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/sprite.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/sprite.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:46	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:45%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/btnNext.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/btnNext.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:46	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:45%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/btnPrevious.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/dark_square/btnPrevious.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:46	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:45%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_square/sprite.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_square/sprite.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:46	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:45%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_square/btnNext.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_square/btnNext.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:47	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:46%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_square/btnPrevious.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_square/btnPrevious.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:47	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:46%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/sprite.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/sprite.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:47	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:46%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternTop.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternTop.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:47	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:46%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternLeft.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:47	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:46%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternRight.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternRight.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:48	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:47%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/loader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/loader.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:48	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:47%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/btnNext.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/btnNext.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:48	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:47%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/btnPrevious.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/btnPrevious.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:48	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:47%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/contentPatternBottom.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:49	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:47%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/facebook/default_thumbnail.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:49	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:49%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_rounded/loader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/prettyPhoto/light_rounded/loader.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/prettyPhoto.css)
20:46:49	0/0	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:49%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/blank.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/blank.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:50	0/0	---MC-	200	added ('OK')	image/gif	date:Fri,%2018%20Mar%202022%2015:16:49%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/camera-loader.gif	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/camera-loader.gif	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:50	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:49%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/camera_skins.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/camera_skins.ab.delayed	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:50	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:50%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/img/camera/patterns/overlay1.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/img/camera/patterns/overlay1.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:50	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:50%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay2.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay2.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:51	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:50%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/slide/patterns/overlay3.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/slide/patterns/overlay3.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:51	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:50%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay4.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay4.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:51	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:50%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay5.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay5.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:51	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:51%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay6.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay6.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:52	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:51%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay7.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay7.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:52	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:51%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay8.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay8.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:52	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:51%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay9.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay9.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:52	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:51%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay10.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/camera/patterns/overlay10.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/camera.css)
20:46:52	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:52%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/images/controls.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/images/controls.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/jquery.bxslider.css)
20:46:53	27296/27296	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/font-awesome.css	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:53	30148/30148	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:17:00%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/overwrite.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/overwrite.css	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:53	61530/61530	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/animate.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/animate.css	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:53	15413/15413	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2004:17:00%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/shortcodes.css	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/shortcodes.css	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:54	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:53%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg1.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg1.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:54	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:53%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg2.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg2.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:54	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:53%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg3.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg3.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:54	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:53%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg4.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg4.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:54	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:53%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg5.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg5.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:55	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:54%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg6.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg6.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:55	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:54%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg7.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg7.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:55	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:54%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg8.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg8.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:55	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:54%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg9.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg9.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:56	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:54%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg10.png	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/img/bodybg/bg10.png	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/style.css)
20:46:56	165742/165742	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03e5f-2876e%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Trija/Downloads/ADIPWebsite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.eot	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:46:56	165742/165742	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03e5f-2876e%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.eot?	C:/Users/Trija/Downloads/ADIPWebsite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:46:57	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225eb03e5f-12d68%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Trija/Downloads/ADIPWebsite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.woff2	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:46:57	98024/98024	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03e5f-17ee8%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Trija/Downloads/ADIPWebsite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:46:58	165548/165548	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03e5f-286ac%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Trija/Downloads/ADIPWebsite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:46:58	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%225eb03e5f-6c7db%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Trija/Downloads/ADIPWebsite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css)
20:46:58	0/0	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202022%2015:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.eot	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.eot	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:46:59	0/0	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202022%2015:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.eot?	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regulard41d.eot	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:46:59	54385/54385	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Mar%202022%2015:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.woff2	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.woff2	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
20:46:59	0/0	---M--	200	added ('OK')	application/font-woff	date:Fri,%2018%20Mar%202022%2015:16:58%20GMT	https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.woff	C:/Users/Trija/Downloads/ADIPWebsite/adip.disabilityaffairs.gov.in/ADIP/css/homepage/fonts/glyphicons-halflings-regular.woff	(from https://adip.disabilityaffairs.gov.in/ADIP/css/homepage/latest/bootstrap.min-3.3.7.css)
